,,Amend2 & Techna Clip Rough Item Lead Times,,,,,,,,,,,,,,,,,,,,,,
,,Updated Biweekly,,,,,,,,,,,,,,,,,,,,,,
,,Last updated on 07/27/2026,,,,,,,,,,,,,,,,,,,,,,
order,SKU,Brief Item Description,Status,Rough ETA / Lead Time,Estimated Ship Date,Lead Time - Low,Lead Time - High,Lead Time - Unit,Built From SKU 1,Built From SKU - 2,Built From SKU - 3,Built From SKU - 4,Built From SKU - 5,Built From SKU - 6,Built From SKU - 7,Built From SKU - 8,Customization Add-On (weeks),Max Component Low (helper),Max Component High (helper),Component Is Open-Ended? (helper),Any Component Missing Data?,"Low Date (helper, hidden)","	High Date (helper, hidden)",Ship Date Overdue?
90,556MODCPNK30,Mod-C AR-15 5.56/.223 Translucent Pink 30rd Magazine,Backordered,13 - 17 weeks,11/01/2026 - 12/01/2026,13,17,Weeks,,,,,,,,,,,,FALSE,FALSE,11/01/2026,12/01/2026,FALSE
91,556MODCS1030,Mod-C AR-15 5.56/.223 Translucent Smoke 10/30 10rd Magazine - Restricted State Compliant,Backordered,4 - 11 weeks,09/01/2026 - 10/15/2026,4,11,Weeks,556MODCSMK30,,,,,,,,2,09/01/2026,10/01/2026,FALSE,FALSE,09/01/2026,10/15/2026,FALSE
92,556MODCSMK30,Mod-C AR-15 5.56/.223 Translucent Smoke 30rd Magazine,Backordered,4 - 9 weeks,09/01/2026 - 10/01/2026,4,9,Weeks,,,,,,,,,,,,FALSE,FALSE,09/01/2026,10/01/2026,FALSE
93,A2MAGDRUMMODC,Mod-C AR-15 5.56/.223 Magazine Display Drum Dump Bin with 200 units of 556MODCSMK30,Backordered,4 - 11 weeks,09/01/2026 - 10/15/2026,4,11,Weeks,556MODCSMK30,,,,,,,,2,09/01/2026,10/01/2026,FALSE,FALSE,09/01/2026,10/15/2026,FALSE
94,556MODCTEA30,Mod-C AR-15 5.56/.223 Translucent Teal 30rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
95,556MODCYLW30,Mod-C AR-15 5.56/.223 Translucent Yellow 30rd Magazine,Backordered,13 - 17 weeks,11/01/2026 - 12/01/2026,13,17,Weeks,,,,,,,,,,,,FALSE,FALSE,11/01/2026,12/01/2026,FALSE
96,CIP4733RD,Mod-3 Long-Action CIP-473 .270 Win./.30-06/7mm Backcountry Black 3rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
97,CIP5323RD,Mod-3 Long-Action CIP-532 .300 Win/.300 PRC/7mm PRC Black 3rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
98,CIP5883RD,Mod-3 Long-Action CIP-588 .338 Lapua Magnum Black 3rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
99,SAAICSBLK5,Mod-3 Short-Action AICS .308/6.5 CM Black 5rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
100,SAAICSBLK12,Mod-3 Short-Action AICS .308/6.5 CM Black 12rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
101,SAAICS65BLK3,Mod-3 Short-Action Magnum AICS 6.5 PRC Black 3rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
102,SCARMOD3BLK20,Mod-3 FN® SCAR® 17-Compatible .308/6.5 CM Black 20rd Magazine,Backordered,22 - 26 weeks,01/01/2027 - 02/01/2027,22,26,Weeks,,,,,,,,,,,,FALSE,FALSE,01/01/2027,02/01/2027,FALSE
103,SCARMOD3FDE20,Mod-3 FN® SCAR® 17-Compatible .308/6.5 CM Flat Dark Earth 20rd Magazine,Backordered,22 - 26 weeks,01/01/2027 - 02/01/2027,22,26,Weeks,,,,,,,,,,,,FALSE,FALSE,01/01/2027,02/01/2027,FALSE
104,A2GLKSTICKBLK,Mod-2 GLOCK®-Compatible 9mm Black 34rd Stick Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
105,A2GLKSTICKFDE,Mod-2 GLOCK®-Compatible 9mm Flat Dark Earth 34rd Stick Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
106,A2GLOCK17BLK,Mod-2 GLOCK® G17-Compatible 9mm Black 17rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
107,A2G1710RDBLK,Mod-2 GLOCK® G17-Compatible 9mm Black 17/10 10rd Magazine - Restricted State Compliant,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
108,A2GLOCK19BLK,Mod-2 GLOCK® G19-Compatible 9mm Black 15rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
109,A2G1910RDBLK,Mod-2 GLOCK® G19-Compatible 9mm Black 19/10 10rd Magazine - Restricted State Compliant,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
110,A2GLOCK22BLK,Mod-2 GLOCK® G22-Compatible .40 Cal Black 15rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
111,A2GLOCK23BLK,Mod-2 GLOCK® G22-Compatible .40 Cal Black 13rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
112,A2GLOCK42BLK,Mod-2 GLOCK® G42-Compatible .380 ACP Black 6rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
113,A2GLOCK43BLK,Mod-2 GLOCK® G43 9mm Black 6rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
114,A2A320FULLBLK,Mod-2 SIG SAUER® P320®-Compatible 9mm Black 17rd Full Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
115,A2A320STICKBLK,Mod-2 SIG SAUER® P320®-Compatible 9mm Black 32rd Stick Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
116,A2A320COMPBLK,Mod-2 SIG SAUER® P320®-Compatible 9mm Black 15rd Compact Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
117,G17MOD3BLK17,Mod-3 GLOCK®-Compatible G17 9mm Black 17rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
118,G19MOD3BLK15,Mod-3 GLOCK®-Compatible G19 9mm Black 15rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
119,GLKMODCBLK34,Mod-C GLOCK®-Compatible 9mm Black 34rd Stick Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
120,GLKMODCSMK34,Mod-C GLOCK®-Compatible 9mm Translucent Smoke 34rd Stick Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
121,1022MOD3BLK10,Mod-3 Ruger® 10/22®-Compatible .22 LR Black 10rd Rotary Magazine,Pre-Order Only,9 - 13 weeks,10/01/2026 - 11/01/2026,9,13,Weeks,,,,,,,,,,,,FALSE,FALSE,10/01/2026,11/01/2026,FALSE
122,1022MOD3BLK15,Mod-3 Ruger® 10/22®-Compatible .22 LR Black 15rd Magazine,Pre-Order Only,9 - 13 weeks,10/01/2026 - 11/01/2026,9,13,Weeks,,,,,,,,,,,,FALSE,FALSE,10/01/2026,11/01/2026,FALSE
123,1022MOD3BLK25,Mod-3 Ruger® 10/22®-Compatible .22 LR Black 25rd Magazine,Pre-Order Only,9 - 13 weeks,10/01/2026 - 11/01/2026,9,13,Weeks,,,,,,,,,,,,FALSE,FALSE,10/01/2026,11/01/2026,FALSE
124,762MOD2BLK10,Mod-2 SR-25/AR-10 .308/6.5CM Black 10rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
125,762MOD2BLK20,Mod-2 SR-25/AR-10 .308/6.5CM Black 20rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
126,762MOD2FDE10,Mod-2 SR-25/AR-10 .308/6.5CM Flat Dark Earth 10rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
127,762MOD2FDE20,Mod-2 SR-25/AR-10 .308/6.5CM Flat Dark Earth 20rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
128,762MOD2GRY10,Mod-2 SR-25/AR-10 .308/6.5CM Gray 10rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
129,762MOD2GRY20,Mod-2 SR-25/AR-10 .308/6.5CM Gray 20rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
130,762MOD2ODG10,Mod-2 SR-25/AR-10 .308/6.5CM Olive Drab Green 10rd Magazine,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
131,762MOD2ODG20,Mod-2 SR-25/AR-10 .308/6.5CM Olive Drab Green 20rd Magazine,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
132,762MODABLK10,Mod-A SR-25/AR-10 .308/6.5CM Black 10rd Magazine,Pre-Order Only,0 - 4 weeks,08/01/2026 - 09/01/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,09/01/2026,FALSE
133,762MODABLK20,Mod-A SR-25/AR-10 .308/6.5CM Black 20rd Magazine,Pre-Order Only,0 - 4 weeks,08/01/2026 - 09/01/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,09/01/2026,FALSE
134,762MODACYT10,Mod-A SR-25/AR-10 .308/6.5CM Coyote Brown 10rd Magazine,Pre-Order Only,0 - 4 weeks,08/01/2026 - 09/01/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,09/01/2026,FALSE
135,762MODACYT20,Mod-A SR-25/AR-10 .308/6.5CM Coyote Brown 20rd Magazine,Pre-Order Only,0 - 4 weeks,08/01/2026 - 09/01/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,09/01/2026,FALSE
136,ARCA3BLK,"M-LOK® to ARCA® Adapter - 3"" Black",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
137,ARCA6BLK,"M-LOK® to ARCA® Adapter - 6"" Black",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
138,ARCA12BLK,"M-LOK® to ARCA® Adapter - 12"" Black",Pre-Order Only,17 - 22 weeks,12/01/2026 - 01/01/2027,17,22,Weeks,,,,,,,,,,,,FALSE,FALSE,12/01/2026,01/01/2027,FALSE
139,ARCA3FDE,"M-LOK® to ARCA® Adapter - 3"" Flat Dark Earth",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
140,ARCA6FDE,"M-LOK® to ARCA® Adapter - 6"" Flat Dark Earth",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
141,ARCA12CYT,"M-LOK® to ARCA® Adapter - 12"" Flat Dark Earth",Pre-Order Only,17 - 22 weeks,12/01/2026 - 01/01/2027,17,22,Weeks,,,,,,,,,,,,FALSE,FALSE,12/01/2026,01/01/2027,FALSE
142,AGKBLK,Mohave-K M-LOK® Angled Foregrip Black Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
143,A2VFGBLK,M-LOK® Vertical Foregrip Black Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
144,A2VFGCYT,M-LOK® Vertical Foregrip Coyote Brown Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
145,A2PGEBLK,Pistol Grip - Enhanced Black Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
146,A2PGECYT,Pistol Grip - Enhanced Coyote Brown Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
147,PGE2BLK,Pistol Grip - Enhanced 2 Black Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
148,PGE2CYT,Pistol Grip - Enhanced 2 Coyote Brown Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
149,PPGBLK,Priapus Pistol Grip Black Model,Backordered,4 - 9 weeks,09/01/2026 - 10/01/2026,4,9,Weeks,,,,,,,,,,,,FALSE,FALSE,09/01/2026,10/01/2026,FALSE
150,PPGCYT,Priapus Pistol Grip Coyote Brown Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
151,A2A320HYBRID,S300® Hybrid Grip Module for the SIG SAUER® P320® - takes P365® Magazines,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
152,SCV1BLK1545,"Hi-Temp Mirage Cover for Suppressors - V1, Black, 1.5"" Diameter, 4.5"" Length",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
153,SCV1BLK1560,"Hi-Temp Mirage Cover for Suppressors - V1, Black, 1.5"" Diameter, 6"" Length",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
154,SCV1BLK1575,"Hi-Temp Mirage Cover for Suppressors - V1, Black, 1.5"" Diameter, 7.5"" Length",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
155,ARTG1BLK,"AR-15/SR-25/AR-10 Polymer Trigger Guard - V1, Black (Installation Hardware Included)",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
156,ARTG1CYT,"AR-15/SR-25/AR-10 Polymer Trigger Guard - V1, Coyote Brown (Installation Hardware Included)",In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
157,A2AMSBASEBLK,Amend2® Modular Stock (AMS) - Black Base M-LOK® Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
158,A2AMSLOWSBLK,Amend2® Modular Stock (AMS) - Black Lower Storage Model,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
159,A2AMSBATTBLK,Amend2® Modular Stock (AMS) - Black Battery Storage Model,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
160,A2AMSFULLBLK,Amend2® Modular Stock (AMS) - Black Full Storage Model,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
161,AMSBASECYT,Amend2® Modular Stock (AMS) - Coyote Brown Base M-LOK® Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
162,AMSLOWSCYT,Amend2® Modular Stock (AMS) - Coyote Brown Lower Storage Model,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
163,A2AMSBASECBN,Amend2® Modular Stock (AMS) - Carbon-Reinforced Base M-LOK® Model,In-Stock,Ships ASAP (up to 4 weeks),08/01/2026 - 08/29/2026,0,4,Weeks,,,,,,,,,,,,FALSE,FALSE,08/01/2026,08/29/2026,FALSE
164,A2AMSLOWSCBN,Amend2® Modular Stock (AMS) - Carbon-Reinforced Lower Storage Model,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
165,A2AMSBATTCBN,Amend2® Modular Stock (AMS) - Carbon-Reinforced Battery Storage Model,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
166,A2AMSFULLCBN,Amend2® Modular Stock (AMS) - Carbon-Reinforced Full Storage Model,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
167,AMCHYBKAHOWLA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Howa® 1500 or Weatherby® Vanguard® Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
168,AMCHYBKAHOWSA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Howa® 1500 or Weatherby® Vanguard® Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
169,AMCHYBKAPATLA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Mossberg® Patriot™ Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
170,AMCHYBKAPATSA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Mossberg® Patriot™ Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
171,AMCHYBKA700LA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Remington® Model 700 Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
172,AMCHYBKA700SA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Remington® Model 700 Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
173,AMCHYBKARUGLA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Ruger® American Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
174,AMCHYBKARUGSA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Ruger® American Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
175,AMCHYBKA110LA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Savage® 110 Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
176,AMCHYBKA110SA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Aluminum Savage® 110 Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
177,AMCTRBKAHOWLA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Howa® 1500 or Weatherby® Vanguard® Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
178,AMCTRBKAHOWSA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Howa® 1500 or Weatherby® Vanguard® Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
179,AMCTRBKAPATLA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Mossberg® Patriot™ Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
180,AMCTRBKAPATSA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Mossberg® Patriot™ Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
181,AMCTRBKA700LA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Remington® Model 700 Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
182,AMCTRBKA700SA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Remington® Model 700 Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
183,AMCTRBKARUGLA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Ruger® American Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
184,AMCTRBKARUGSA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Ruger® American Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
185,AMCTRBKA110LA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Savage® 110 Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
186,AMCTRBKA110SA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Aluminum Savage® 110 Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
187,AMCHYBKM700LA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Magnesium Remington® Model 700 Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
188,AMCHYBKM700SA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Hybrid Stock, Magnesium Remington® Model 700 Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
189,AMCTRBKM700LA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Magnesium Remington® Model 700 Long-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
190,AMCTRBKM700SA,"Amend2 Modular Chassis (AMC) System Combo Kit - Black Trakker Stock, Magnesium Remington® Model 700 Short-Action Mini Chassis",Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
191,A2AMSBATTASSY,Amend2® Modular Stock (AMS) Accessory - Battery Storage Assembly,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
192,A2AMSLOWSCOMP,Amend2® Modular Stock (AMS) Accessory - Lower Storage Assembly,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
193,A2AMSMLOKPLATE,Amend2® Modular Stock (AMS) Accessory - M-LOK® Plate,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
194,A2SELFDEFPEN,V2 Reinforced-G10 Self-Defense Pen,Discontinued,N/A,Cannot Be Fulfilled / Discontinued,,,,,,,,,,,,,,,FALSE,FALSE,,,FALSE
